BSSIDLabel,RSSLabel,RoomLabel,SSIDLabel,finLabel
ea:69:6c:07:90:1f,-79,4,HUST_WIRELESS,98
d4:ee:07:50:f1:3c,-87,4,HiWiFi_50F13C,98
ba:69:6c:05:c4:4e,-86,4,HUST_WIRELESS_AUTO,98
06:69:6c:0b:1f:1e,-41,4,HUST_WIRELESS,99
20:dc:e6:8a:d1:a2,-69,4,WQ-20170217BIDU_Network,99
4a:ee:65:e1:e1:85,-68,4,2222,99
48:3c:0c:eb:e4:6c,-73,4,lion,99
4a:69:6c:07:a1:e7,-65,4,HUST_WIRELESS_AUTO,99
4a:69:6c:07:a1:e5,-78,4,HUST_WIRELESS,99
08:57:00:93:00:26,-74,4,liuLieBaoWiFi,99
10:6f:3f:38:9b:89,-77,4,dd-wrt,99
00:0f:e2:db:25:20,-71,4,ChinaNet,99
b0:d5:9d:95:91:2b,-75,4,360WiFi-WJ,99
d4:ee:07:09:c7:8e,-85,4,DLINK-ISE,99
0e:69:6c:0a:bf:be,-67,4,HUST_WIRELESS_AUTO,99
06:69:6c:0a:bf:be,-67,4,HUST_WIRELESS,99
d4:ee:07:50:f1:3c,-85,4,HiWiFi_50F13C,99
2c:33:7a:2b:97:fb,-84,4,HP-Print-fb-LaserJet Pro MFP,99
4c:e6:76:c9:fc:00,-81,4,HongboJiangOffice,99
6a:00:e3:f0:21:d5,-81,4,gzj,99
14:75:90:a5:bd:60,-82,4,hustac517,99
00:0f:e2:a1:97:c0,-86,4,ChinaNet,99
b0:d5:9d:4f:5f:4b,-81,4,360免费WiFi-4B,99
5a:ed:b9:49:fa:33,-81,4,LieBaoWiFi706,99
6a:69:6c:05:c3:09,-85,4,HUST_WIRELESS_AUTO,99
c8:3a:35:22:ad:91,-78,4,HC5761,99
8c:a6:df:91:51:45,-84,4,server-2,99
38:22:d6:aa:15:30,-86,4,ChinaNet,99
0e:69:6c:0a:bf:56,-86,4,HUST_WIRELESS_AUTO,99
e0:06:e6:94:3b:01,-93,4,lj,99
06:69:6c:0a:bf:56,-84,4,HUST_WIRELESS,99
ba:69:6c:05:c4:4c,-92,4,HUST_WIRELESS,99
0e:69:6c:0b:1f:1e,-41,4,HUST_WIRELESS_AUTO,99
0e:69:6c:0a:bd:1a,-77,4,HUST_WIRELESS_AUTO,99
1a:69:6c:07:90:94,-82,4,HUST_WIRELESS_AUTO,99
fa:69:6c:07:96:e2,-84,4,HUST_WIRELESS_AUTO,99
0e:69:6c:0b:1b:be,-84,4,HUST_WIRELESS_AUTO,99
3c:46:d8:d9:08:f1,-89,4,cc,99
06:69:6c:0a:bf:7a,-82,4,HUST_WIRELESS,99
06:69:6c:0b:1f:1e,-49,4,HUST_WIRELESS,100
20:dc:e6:8a:d1:a2,-60,4,WQ-20170217BIDU_Network,100
4a:ee:65:e1:e1:85,-62,4,2222,100
4a:69:6c:07:a1:e7,-65,4,HUST_WIRELESS_AUTO,100
4a:69:6c:07:a1:e5,-66,4,HUST_WIRELESS,100
08:57:00:93:00:26,-71,4,liuLieBaoWiFi,100
10:6f:3f:38:9b:89,-65,4,dd-wrt,100
00:0f:e2:db:25:20,-77,4,ChinaNet,100
b0:d5:9d:95:91:2b,-83,4,360WiFi-WJ,100
d4:ee:07:09:c7:8e,-72,4,DLINK-ISE,100
0e:69:6c:0a:bf:be,-71,4,HUST_WIRELESS_AUTO,100
d4:ee:07:50:f1:3c,-78,4,HiWiFi_50F13C,100
2c:33:7a:2b:97:fb,-76,4,HP-Print-fb-LaserJet Pro MFP,100
14:75:90:a5:bd:60,-73,4,hustac517,100
5a:ed:b9:49:fa:33,-68,4,LieBaoWiFi706,100
0e:69:6c:0b:20:0a,-85,4,HUST_WIRELESS_AUTO,100
2a:69:6c:05:c5:25,-83,4,HUST_WIRELESS_AUTO,100
6a:69:6c:05:c3:09,-78,4,HUST_WIRELESS_AUTO,100
3a:69:6c:07:99:86,-78,4,HUST_WIRELESS_AUTO,100
0e:69:6c:0b:1f:1e,-48,4,HUST_WIRELESS_AUTO,100
48:3c:0c:eb:e4:6c,-72,4,lion,100
ea:69:6c:07:90:11,-74,4,HUST_WIRELESS_AUTO,100
1a:69:6c:07:90:94,-87,4,HUST_WIRELESS_AUTO,100
b0:f9:63:93:9e:f1,-85,4,HUST_WIRELESS_AUTO,100
b0:d5:9d:2f:1f:05,-85,4,据说明天下雨,100
3a:69:6c:07:99:84,-77,4,HUST_WIRELESS,100
d4:ee:07:45:03:10,-85,4,HIWIFI-ISE,100
00:87:46:20:fb:02,-83,4,360WiFi-FB02,100
6a:69:6c:05:c3:07,-78,4,HUST_WIRELESS,100
9c:d2:1e:1b:5d:2c,-90,4,rou,100
74:25:8a:44:f1:f1,-88,4,HUST_WIRELESS_AUTO,100
2a:69:6c:07:8d:b5,-91,4,HUST_WIRELESS_AUTO,100
6a:69:6c:07:96:d9,-91,4,HUST_WIRELESS_AUTO,100
7a:69:6c:07:a0:7a,-91,4,HUST_WIRELESS_AUTO,100
74:25:8a:44:f1:f0,-87,4,HUST_WIRELESS,100
06:69:6c:0b:1f:1e,-60,4,HUST_WIRELESS,101
20:dc:e6:8a:d1:a2,-68,4,WQ-20170217BIDU_Network,101
4a:ee:65:e1:e1:85,-70,4,2222,101
4a:69:6c:07:a1:e7,-69,4,HUST_WIRELESS_AUTO,101
4a:69:6c:07:a1:e5,-68,4,HUST_WIRELESS,101
08:57:00:93:00:26,-72,4,liuLieBaoWiFi,101
10:6f:3f:38:9b:89,-81,4,dd-wrt,101
d4:ee:07:09:c7:8e,-84,4,DLINK-ISE,101
0e:69:6c:0a:bf:be,-72,4,HUST_WIRELESS_AUTO,101
5a:ed:b9:49:fa:33,-85,4,LieBaoWiFi706,101
48:3c:0c:eb:e4:6c,-65,4,lion,101
06:69:6c:0a:bf:be,-72,4,HUST_WIRELESS,101
d4:ee:07:3a:18:74,-86,4,walkure,101
d4:ee:07:45:03:10,-76,4,HIWIFI-ISE,101
6a:00:e3:f0:21:d5,-73,4,gzj,101
2c:33:7a:2b:97:fb,-85,4,HP-Print-fb-LaserJet Pro MFP,101
14:75:90:a5:bd:60,-80,4,hustac517,101
b0:d5:9d:95:91:2b,-80,4,360WiFi-WJ,101
00:36:76:47:19:62,-84,4,Lee,101
ea:69:6c:07:90:11,-74,4,HUST_WIRELESS_AUTO,101
6a:69:6c:05:c3:09,-82,4,HUST_WIRELESS_AUTO,101
b0:f9:63:93:9e:f2,-84,4,eduroam,101
6a:69:6c:05:c3:07,-83,4,HUST_WIRELESS,101
70:3d:15:3a:86:b0,-76,4,HUST_WIRELESS,101
9a:69:6c:07:96:fa,-87,4,HUST_WIRELESS,101
ba:69:6c:05:c4:4c,-84,4,HUST_WIRELESS,101
b0:d5:9d:4f:5f:4b,-81,4,360免费WiFi-4B,101
e0:06:e6:94:3b:01,-93,4,lj,101
fa:69:6c:07:96:e0,-82,4,HUST_WIRELESS,101
1a:69:6c:07:90:94,-79,4,HUST_WIRELESS_AUTO,101
0e:69:6c:0a:bd:1a,-77,4,HUST_WIRELESS_AUTO,101
0e:69:6c:0b:1e:da,-83,4,HUST_WIRELESS_AUTO,101
b0:f9:63:93:9e:f1,-84,4,HUST_WIRELESS_AUTO,101
a2:c5:89:62:d9:ff,-85,4,wifi_free,101
8a:69:6c:07:9c:0b,-86,4,HUST_WIRELESS_AUTO,101
06:69:6c:0b:1f:1e,-57,4,HUST_WIRELESS,102
20:dc:e6:8a:d1:a2,-65,4,WQ-20170217BIDU_Network,102
4a:ee:65:e1:e1:85,-67,4,2222,102
48:3c:0c:eb:e4:6c,-73,4,lion,102
4a:69:6c:07:a1:e7,-67,4,HUST_WIRELESS_AUTO,102
4a:69:6c:07:a1:e5,-70,4,HUST_WIRELESS,102
08:57:00:93:00:26,-69,4,liuLieBaoWiFi,102
00:0f:e2:db:25:20,-73,4,ChinaNet,102
10:6f:3f:38:9b:89,-71,4,dd-wrt,102
0e:69:6c:0b:1f:1e,-57,4,HUST_WIRELESS_AUTO,102
d4:ee:07:50:f1:3c,-89,4,HiWiFi_50F13C,102
b0:d5:9d:95:91:2b,-87,4,360WiFi-WJ,102
74:25:8a:44:f1:f1,-80,4,HUST_WIRELESS_AUTO,102
5a:ed:b9:49:fa:33,-87,4,LieBaoWiFi706,102
4c:e6:76:c9:fc:00,-78,4,HongboJiangOffice,102
14:75:90:a5:bd:60,-73,4,hustac517,102
ea:69:6c:07:90:11,-89,4,HUST_WIRELESS_AUTO,102
4a:69:6c:07:85:75,-79,4,HUST_WIRELESS,102
0e:69:6c:0a:bd:1a,-73,4,HUST_WIRELESS_AUTO,102
7a:69:6c:07:a0:7a,-87,4,HUST_WIRELESS_AUTO,102
00:87:46:20:fb:02,-89,4,360WiFi-FB02,102
6a:69:6c:05:c3:09,-79,4,HUST_WIRELESS_AUTO,102
00:0f:e2:a1:97:c0,-76,4,ChinaNet,102
00:0f:e2:db:26:20,-90,4,ChinaNet,102
0e:69:6c:0a:bf:be,-72,4,HUST_WIRELESS_AUTO,102
2c:33:7a:2b:97:fb,-88,4,HP-Print-fb-LaserJet Pro MFP,102
06:69:6c:0a:bf:be,-72,4,HUST_WIRELESS,102
70:3d:15:3a:86:b0,-79,4,HUST_WIRELESS,102
70:3d:15:3a:86:b2,-79,4,eduroam,102
70:3d:15:3a:86:b1,-79,4,HUST_WIRELESS_AUTO,102
6a:69:6c:07:96:d9,-89,4,HUST_WIRELESS_AUTO,102
b0:d5:9d:4f:5f:4b,-76,4,360免费WiFi-4B,102
c8:3a:35:22:ad:91,-77,4,HC5761,102
70:3d:15:35:b9:91,-80,4,HUST_WIRELESS_AUTO,102
70:3d:15:35:b9:92,-81,4,eduroam,102
06:69:6c:0b:1f:1e,-50,4,HUST_WIRELESS,103
20:dc:e6:8a:d1:a2,-57,4,WQ-20170217BIDU_Network,103
4a:ee:65:e1:e1:85,-74,4,2222,103
48:3c:0c:eb:e4:6c,-65,4,lion,103
4a:69:6c:07:a1:e7,-72,4,HUST_WIRELESS_AUTO,103
4a:69:6c:07:a1:e5,-72,4,HUST_WIRELESS,103
08:57:00:93:00:26,-71,4,liuLieBaoWiFi,103
10:6f:3f:38:9b:89,-77,4,dd-wrt,103
d4:ee:07:50:f1:3c,-87,4,HiWiFi_50F13C,103
14:75:90:a5:bd:60,-80,4,hustac517,103
0e:69:6c:0a:bf:be,-72,4,HUST_WIRELESS_AUTO,103
06:69:6c:0a:bf:be,-72,4,HUST_WIRELESS,103
5a:ed:b9:49:fa:33,-80,4,LieBaoWiFi706,103
3a:69:6c:07:99:86,-77,4,HUST_WIRELESS_AUTO,103
6a:69:6c:05:c3:07,-79,4,HUST_WIRELESS,103
d4:ee:07:09:c7:8e,-77,4,DLINK-ISE,103
6a:69:6c:05:c3:09,-77,4,HUST_WIRELESS_AUTO,103
ea:69:6c:07:90:11,-74,4,HUST_WIRELESS_AUTO,103
2c:33:7a:2b:97:fb,-86,4,HP-Print-fb-LaserJet Pro MFP,103
8c:a6:df:91:51:45,-80,4,server-2,103
b0:d5:9d:4f:5f:4b,-71,4,360免费WiFi-4B,103
6a:00:e3:f0:21:d5,-78,4,gzj,103
0e:69:6c:0b:1f:1e,-48,4,HUST_WIRELESS_AUTO,103
00:87:46:20:fb:02,-77,4,360WiFi-FB02,103
c8:3a:35:22:ad:91,-81,4,HC5761,103
d4:ee:07:45:03:10,-79,4,HIWIFI-ISE,103
2a:69:6c:05:c5:25,-87,4,HUST_WIRELESS_AUTO,103
2a:69:6c:05:c5:23,-84,4,HUST_WIRELESS,103
0e:69:6c:0a:bd:1a,-84,4,HUST_WIRELESS_AUTO,103
0e:69:6c:0a:bf:7a,-82,4,HUST_WIRELESS_AUTO,103
4c:e6:76:c9:fc:00,-84,4,HongboJiangOffice,103
fa:69:6c:07:96:e2,-76,4,HUST_WIRELESS_AUTO,103
3c:46:d8:d9:08:f1,-89,4,cc,103
e0:06:e6:94:3b:01,-89,4,lj,103
00:0f:e2:db:25:20,-69,4,ChinaNet,103
06:69:6c:0b:1f:1e,-66,4,HUST_WIRELESS,104
20:dc:e6:8a:d1:a2,-63,4,WQ-20170217BIDU_Network,104
4a:ee:65:e1:e1:85,-69,4,2222,104
48:3c:0c:eb:e4:6c,-66,4,lion,104
4a:69:6c:07:a1:e7,-74,4,HUST_WIRELESS_AUTO,104
4a:69:6c:07:a1:e5,-75,4,HUST_WIRELESS,104
08:57:00:93:00:26,-70,4,liuLieBaoWiFi,104
10:6f:3f:38:9b:89,-72,4,dd-wrt,104
ea:69:6c:07:90:11,-69,4,HUST_WIRELESS_AUTO,104
00:0f:e2:db:25:20,-72,4,ChinaNet,104
b0:d5:9d:95:91:2b,-76,4,360WiFi-WJ,104
ea:69:6c:07:90:1f,-76,4,HUST_WIRELESS,104
d4:ee:07:09:c7:8e,-90,4,DLINK-ISE,104
b0:d5:9d:2f:1f:05,-81,4,据说明天下雨,104
d4:ee:07:45:03:10,-75,4,HIWIFI-ISE,104
3a:69:6c:07:99:86,-67,4,HUST_WIRELESS_AUTO,104
0e:69:6c:0a:bf:be,-73,4,HUST_WIRELESS_AUTO,104
06:69:6c:0a:bf:be,-75,4,HUST_WIRELESS,104
00:0f:e2:a1:97:c0,-81,4,ChinaNet,104
b0:d5:9d:4f:5f:4b,-70,4,360免费WiFi-4B,104
1a:69:6c:07:90:94,-75,4,HUST_WIRELESS_AUTO,104
30:b4:9e:6d:95:20,-85,4,sylvia,104
22:76:93:34:13:c0,-85,4,,104
3a:69:6c:07:99:84,-67,4,HUST_WIRELESS,104
9a:69:6c:07:96:fa,-81,4,HUST_WIRELESS,104
0e:69:6c:0a:bd:1a,-80,4,HUST_WIRELESS_AUTO,104
b0:f9:63:93:9e:f2,-81,4,eduroam,104
0a:69:6c:07:90:a3,-85,4,HUST_WIRELESS_AUTO,104
00:1d:73:91:d4:8c,-90,4,csdc-buffalo,104
1a:69:6c:07:90:92,-75,4,HUST_WIRELESS,104
0a:69:6c:07:90:a1,-82,4,HUST_WIRELESS,104
0e:69:6c:0b:1f:1e,-65,4,HUST_WIRELESS_AUTO,104
fa:69:6c:07:96:e2,-72,4,HUST_WIRELESS_AUTO,104
c8:3a:35:22:ad:91,-71,4,HC5761,104
14:75:90:a5:bd:60,-77,4,hustac517,104
06:69:6c:0b:1f:1e,-43,4,HUST_WIRELESS,105
20:dc:e6:8a:d1:a2,-62,4,WQ-20170217BIDU_Network,105
4a:ee:65:e1:e1:85,-64,4,2222,105
48:3c:0c:eb:e4:6c,-68,4,lion,105
4a:69:6c:07:a1:e7,-67,4,HUST_WIRELESS_AUTO,105
4a:69:6c:07:a1:e5,-67,4,HUST_WIRELESS,105
08:57:00:93:00:26,-70,4,liuLieBaoWiFi,105
0e:69:6c:0a:bf:be,-68,4,HUST_WIRELESS_AUTO,105
d4:ee:07:09:c7:8e,-85,4,DLINK-ISE,105
06:69:6c:0a:bf:be,-68,4,HUST_WIRELESS,105
00:0f:e2:db:25:20,-64,4,ChinaNet,105
10:6f:3f:38:9b:89,-75,4,dd-wrt,105
ea:69:6c:07:90:1f,-85,4,HUST_WIRELESS,105
00:0f:e2:a1:97:c0,-74,4,ChinaNet,105
5a:ed:b9:49:fa:33,-80,4,LieBaoWiFi706,105
e0:06:e6:94:3b:01,-87,4,lj,105
38:22:d6:aa:15:30,-87,4,ChinaNet,105
14:75:90:a5:bd:60,-70,4,hustac517,105
b0:d5:9d:4f:5f:4b,-69,4,360免费WiFi-4B,105
74:25:8a:44:f1:f1,-79,4,HUST_WIRELESS_AUTO,105
fa:69:6c:07:96:e0,-74,4,HUST_WIRELESS,105
d4:ee:07:45:03:10,-86,4,HIWIFI-ISE,105
6a:69:6c:07:96:d9,-88,4,HUST_WIRELESS_AUTO,105
74:25:8a:44:f1:f0,-78,4,HUST_WIRELESS,105
0e:69:6c:0b:1f:1e,-43,4,HUST_WIRELESS_AUTO,105
3a:69:6c:07:99:86,-72,4,HUST_WIRELESS_AUTO,105
6a:69:6c:05:c3:09,-83,4,HUST_WIRELESS_AUTO,105
1a:69:6c:07:90:94,-83,4,HUST_WIRELESS_AUTO,105
0e:69:6c:0a:bf:56,-84,4,HUST_WIRELESS_AUTO,105
06:69:6c:0a:bd:1a,-79,4,HUST_WIRELESS,105
3a:69:6c:07:99:84,-79,4,HUST_WIRELESS,105
1a:69:6c:07:90:92,-82,4,HUST_WIRELESS,105
06:69:6c:0a:bf:56,-84,4,HUST_WIRELESS,105
ea:69:6c:07:90:11,-83,4,HUST_WIRELESS_AUTO,105
4c:e6:76:c9:fc:00,-83,4,HongboJiangOffice,105
2a:69:6c:05:c5:25,-81,4,HUST_WIRELESS_AUTO,105
06:69:6c:0b:1f:1e,-52,4,HUST_WIRELESS,106
20:dc:e6:8a:d1:a2,-64,4,WQ-20170217BIDU_Network,106
4a:ee:65:e1:e1:85,-60,4,2222,106
48:3c:0c:eb:e4:6c,-71,4,lion,106
4a:69:6c:07:a1:e7,-70,4,HUST_WIRELESS_AUTO,106
4a:69:6c:07:a1:e5,-69,4,HUST_WIRELESS,106
08:57:00:93:00:26,-67,4,liuLieBaoWiFi,106
ea:69:6c:07:90:11,-83,4,HUST_WIRELESS_AUTO,106
0e:69:6c:0a:bf:be,-74,4,HUST_WIRELESS_AUTO,106
d4:ee:07:09:c7:8e,-72,4,DLINK-ISE,106
ea:69:6c:07:90:1f,-81,4,HUST_WIRELESS,106
06:69:6c:0a:bf:be,-75,4,HUST_WIRELESS,106
00:0f:e2:db:25:20,-82,4,ChinaNet,106
00:0f:e2:a1:97:c0,-78,4,ChinaNet,106
14:75:90:a5:bd:60,-80,4,hustac517,106
d4:ee:07:50:f1:3c,-78,4,HiWiFi_50F13C,106
70:3d:15:3a:86:b2,-82,4,eduroam,106
b0:d5:9d:4f:5f:4b,-74,4,360免费WiFi-4B,106
2a:69:6c:07:a0:73,-83,4,HUST_WIRELESS,106
0e:69:6c:0a:bf:7a,-75,4,HUST_WIRELESS_AUTO,106
70:3d:15:3a:86:b1,-82,4,HUST_WIRELESS_AUTO,106
10:6f:3f:38:9b:89,-73,4,dd-wrt,106
70:3d:15:3a:86:b0,-82,4,HUST_WIRELESS,106
06:69:6c:0a:bf:7a,-74,4,HUST_WIRELESS,106
00:36:76:47:19:62,-79,4,Lee,106
38:22:d6:8b:de:50,-93,4,HUST_WIRELESS,106
2a:69:6c:07:a0:75,-83,4,HUST_WIRELESS_AUTO,106
0e:69:6c:0b:1f:1e,-52,4,HUST_WIRELESS_AUTO,106
6a:00:e3:f0:21:d5,-78,4,gzj,106
3a:69:6c:07:99:86,-79,4,HUST_WIRELESS_AUTO,106
7a:69:6c:05:c2:0a,-81,4,HUST_WIRELESS_AUTO,106
2c:33:7a:2b:97:fb,-84,4,HP-Print-fb-LaserJet Pro MFP,106
6a:69:6c:05:c3:09,-84,4,HUST_WIRELESS_AUTO,106
e8:4e:06:2d:cc:54,-89,4,长按电源键即可连入,106
e0:06:e6:94:3b:01,-91,4,lj,106
74:25:8a:44:f1:f0,-79,4,HUST_WIRELESS,106
06:69:6c:0b:1f:1e,-51,4,HUST_WIRELESS,107
20:dc:e6:8a:d1:a2,-69,4,WQ-20170217BIDU_Network,107
4a:ee:65:e1:e1:85,-65,4,2222,107
48:3c:0c:eb:e4:6c,-70,4,lion,107
14:75:90:a5:bd:60,-78,4,hustac517,107
4a:69:6c:07:a1:e7,-70,4,HUST_WIRELESS_AUTO,107
b0:d5:9d:4f:5f:4b,-74,4,360免费WiFi-4B,107
e0:06:e6:94:3b:01,-84,4,lj,107
00:0f:e2:db:25:20,-69,4,ChinaNet,107
4a:69:6c:07:a1:e5,-71,4,HUST_WIRELESS,107
10:6f:3f:38:9b:89,-78,4,dd-wrt,107
38:22:d6:aa:15:30,-83,4,ChinaNet,107
0e:69:6c:0b:1f:1e,-52,4,HUST_WIRELESS_AUTO,107
d4:ee:07:09:c7:8e,-86,4,DLINK-ISE,107
3a:69:6c:07:99:84,-80,4,HUST_WIRELESS,107
d4:ee:07:50:f1:3c,-77,4,HiWiFi_50F13C,107
2c:33:7a:2b:97:fb,-91,4,HP-Print-fb-LaserJet Pro MFP,107
fa:69:6c:07:85:b0,-90,4,HUST_WIRELESS,107
70:3d:15:3a:86:b1,-79,4,HUST_WIRELESS_AUTO,107
70:3d:15:3a:86:b0,-79,4,HUST_WIRELESS,107
08:57:00:93:00:26,-69,4,liuLieBaoWiFi,107
c8:3a:35:22:ad:91,-72,4,HC5761,107
ea:69:6c:07:90:11,-73,4,HUST_WIRELESS_AUTO,107
0e:69:6c:0a:bf:56,-79,4,HUST_WIRELESS_AUTO,107
0e:69:6c:0a:bf:be,-76,4,HUST_WIRELESS_AUTO,107
2a:69:6c:07:a0:75,-83,4,HUST_WIRELESS_AUTO,107
70:3d:15:3a:86:b2,-79,4,eduroam,107
fa:69:6c:07:85:b2,-91,4,HUST_WIRELESS_AUTO,107
ea:69:6c:07:90:1f,-76,4,HUST_WIRELESS,107
06:69:6c:0a:bf:be,-76,4,HUST_WIRELESS,107
06:69:6c:0a:bf:56,-79,4,HUST_WIRELESS,107
ba:69:6c:05:c4:4c,-90,4,HUST_WIRELESS,107
b0:d5:9d:95:91:2b,-80,4,360WiFi-WJ,107
2a:69:6c:05:c5:25,-82,4,HUST_WIRELESS_AUTO,107
9a:69:6c:07:96:fa,-87,4,HUST_WIRELESS,107
4a:69:6c:07:85:75,-91,4,HUST_WIRELESS,107
06:69:6c:0b:1f:1e,-51,4,HUST_WIRELESS,108
20:dc:e6:8a:d1:a2,-57,4,WQ-20170217BIDU_Network,108
4a:ee:65:e1:e1:85,-63,4,2222,108
48:3c:0c:eb:e4:6c,-65,4,lion,108
14:75:90:a5:bd:60,-72,4,hustac517,108
4a:69:6c:07:a1:e7,-79,4,HUST_WIRELESS_AUTO,108
b0:d5:9d:4f:5f:4b,-65,4,360免费WiFi-4B,108
00:0f:e2:db:25:20,-65,4,ChinaNet,108
4a:69:6c:07:a1:e5,-74,4,HUST_WIRELESS,108
10:6f:3f:38:9b:89,-79,4,dd-wrt,108
08:57:00:93:00:26,-77,4,liuLieBaoWiFi,108
ea:69:6c:07:90:11,-73,4,HUST_WIRELESS_AUTO,108
ea:69:6c:07:90:1f,-73,4,HUST_WIRELESS,108
5a:ed:b9:49:fa:33,-82,4,LieBaoWiFi706,108
06:69:6c:0a:bd:1a,-79,4,HUST_WIRELESS,108
c8:3a:35:22:ad:91,-74,4,HC5761,108
8c:a6:df:91:51:45,-76,4,server-2,108
d4:ee:07:09:c7:8e,-87,4,DLINK-ISE,108
7a:69:6c:05:c2:0a,-84,4,HUST_WIRELESS_AUTO,108
0e:69:6c:0b:1f:1e,-51,4,HUST_WIRELESS_AUTO,108
0e:69:6c:0a:bd:1a,-79,4,HUST_WIRELESS_AUTO,108
4a:45:20:98:cd:3f,-82,4,tzy,108
d4:ee:07:45:03:10,-86,4,HIWIFI-ISE,108
1a:69:6c:07:90:94,-80,4,HUST_WIRELESS_AUTO,108
74:25:8a:44:f1:f1,-84,4,HUST_WIRELESS_AUTO,108
00:87:36:3b:c8:74,-89,4,guesswhoiam,108
fa:69:6c:07:96:e0,-81,4,HUST_WIRELESS,108
74:25:8a:44:f1:f0,-83,4,HUST_WIRELESS,108
fa:69:6c:07:96:e2,-81,4,HUST_WIRELESS_AUTO,108
06:69:6c:0a:bf:7a,-82,4,HUST_WIRELESS,108
6a:69:6c:05:c3:07,-85,4,HUST_WIRELESS,108
7a:69:6c:07:90:88,-87,4,HUST_WIRELESS,108
3a:69:6c:07:99:86,-74,4,HUST_WIRELESS_AUTO,108
6a:69:6c:05:c3:09,-80,4,HUST_WIRELESS_AUTO,108
0e:69:6c:0a:bf:be,-81,4,HUST_WIRELESS_AUTO,108
06:69:6c:0b:1f:1e,-58,4,HUST_WIRELESS,109
20:dc:e6:8a:d1:a2,-57,4,WQ-20170217BIDU_Network,109
4a:ee:65:e1:e1:85,-64,4,2222,109
48:3c:0c:eb:e4:6c,-79,4,lion,109
14:75:90:a5:bd:60,-77,4,hustac517,109
4a:69:6c:07:a1:e7,-69,4,HUST_WIRELESS_AUTO,109
00:0f:e2:db:25:20,-79,4,ChinaNet,109
4a:69:6c:07:a1:e5,-69,4,HUST_WIRELESS,109
10:6f:3f:38:9b:89,-83,4,dd-wrt,109
08:57:00:93:00:26,-63,4,liuLieBaoWiFi,109
ea:69:6c:07:90:11,-75,4,HUST_WIRELESS_AUTO,109
ea:69:6c:07:90:1f,-78,4,HUST_WIRELESS,109
c8:3a:35:22:ad:91,-83,4,HC5761,109
0e:69:6c:0b:1f:1e,-57,4,HUST_WIRELESS_AUTO,109
b0:d5:9d:95:91:2b,-78,4,360WiFi-WJ,109
d4:ee:07:09:c7:8e,-88,4,DLINK-ISE,109
3a:69:6c:07:99:84,-76,4,HUST_WIRELESS,109
6a:69:6c:05:c3:07,-83,4,HUST_WIRELESS,109
6a:69:6c:05:c3:09,-83,4,HUST_WIRELESS_AUTO,109
1a:69:6c:07:90:94,-86,4,HUST_WIRELESS_AUTO,109
38:22:d6:aa:15:30,-84,4,ChinaNet,109
d4:ee:07:50:f1:3c,-87,4,HiWiFi_50F13C,109
b0:d5:9d:4f:5f:4b,-75,4,360免费WiFi-4B,109
8c:a6:df:91:51:45,-82,4,server-2,109
70:3d:15:3a:86:b2,-84,4,eduroam,109
70:3d:15:3a:86:b1,-83,4,HUST_WIRELESS_AUTO,109
fa:69:6c:07:96:e2,-85,4,HUST_WIRELESS_AUTO,109
d4:ee:07:45:03:10,-90,4,HIWIFI-ISE,109
32:6c:07:6d:30:22,-90,4,csdc-xm_GST,109
6a:69:6c:07:96:d9,-91,4,HUST_WIRELESS_AUTO,109
7a:69:6c:07:90:8a,-90,4,HUST_WIRELESS_AUTO,109
e0:06:e6:94:3b:01,-94,4,lj,109
4a:69:6c:07:85:77,-93,4,HUST_WIRELESS_AUTO,109
70:3d:15:3a:86:b0,-84,4,HUST_WIRELESS,109
fa:69:6c:07:96:e0,-85,4,HUST_WIRELESS,109
